Ticker,SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Shares Outstanding,Returns,SMA_5,SMA_20,Volatility_5,Volatility_20,Volume_Change,RSI_14,Price_Range,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,BB_Position,Momentum_10,Momentum_20,ATR_14,ATR_Ratio,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Volume_SMA_10,Volume_Ratio,DayOfWeek,Dist_SMA_5,Dist_SMA_20,Target_Binary,Target_Multi
GOOG,18,2020-11-24,86.53,88.58,86.38,88.44,87.78,29833960,13528525440.0,0.019409217582025465,87.566,85.8665,0.014339035743873177,0.02283542684267528,-0.31002994946750073,54.861111111111114,0.024875621890547296,2.316315190945346,2.5883948088329434,-0.27207961788759727,93.54712846935091,78.1858715306491,0.17889697307683222,0.6675318634581399,0.016318087795909042,0.10260566014212702,1.7300000000000029,0.019561284486657653,-0.004256549423580567,-0.012435275181944963,0.009798414955330625,-0.006307037462992419,29595794.0,1.0080472921253607,1,0.009981042870520467,0.029970943266582378,1,2
GOOG,18,2020-11-25,88.64,88.93,87.83,88.57,87.91,20922440,13528525440.0,0.00146884383224605,87.812,86.5035,0.012334143158731796,0.0178114098838471,-0.2987038931472724,52.10526315789469,0.012419555154115487,2.2566371663179154,2.522043280329938,-0.2654061140120225,92.63666188738198,80.37033811261803,0.1418014736370661,0.6684693831620109,0.010611592879963494,0.16800738493999723,1.6500000000000026,0.018629332731173114,0.019409217582025465,-0.004256549423580567,-0.012435275181944963,-0.013306991923370665,29160106.0,0.7175021928932631,2,0.008632077620370741,0.02388920679510067,1,3
GOOG,18,2020-11-27,88.65,90.2,88.62,89.66,88.99,17698320,13528525440.0,0.012231538905801745,88.104,87.0685,0.012721353930670233,0.016856518406900594,-0.15409866153278484,57.46907706945761,0.017622128039259406,2.2711157833041966,2.4718577809247897,-0.20074199762059308,92.00892092815592,82.12807907184408,0.11348354291519702,0.7622752228692496,0.02480283460966959,0.14420622766717717,1.6521428571428598,0.01842675504286036,0.00146884383224605,0.019409217582025465,-0.004256549423580567,0.009798414955330625,28432430.0,0.6224694829108873,4,0.0176609461545446,0.02976392151007536,0,0
GOOG,18,2020-11-30,89.06,89.4,87.75,88.04,87.38,36476720,13528525440.0,-0.01823348206903238,88.28999999999999,87.41799999999999,0.014633085852742665,0.01647502651016138,1.0610272613445795,49.54432477216239,0.018741481144934184,2.127346998512209,2.402955624442274,-0.27560862593006474,91.47587914530325,83.36012085469673,0.09283852628299118,0.5766410208051588,-0.009116488463702721,0.08624305983960534,1.5814285714285734,0.017962614396053764,0.012231538905801745,0.00146884383224605,0.019409217582025465,-0.012435275181944963,29078954.0,1.2544027546520415,0,-0.002831577755124995,0.0071152394243750045,1,3
GOOG,18,2020-12-01,88.72,91.24,88.47,89.91,89.23,33871860,13528525440.0,0.021017913338420614,88.924,87.8485,0.016163400184275173,0.016897351097130812,-0.07141157428628453,61.28024980483998,0.030808586364141875,2.1396381557434268,2.3502921307025044,-0.21065397495907767,90.86734798522333,84.82965201477667,0.06872850384977162,0.8414381926633328,0.009430784776018886,0.10590405904059041,1.6464285714285722,0.018311962756407212,-0.01823348206903238,0.012231538905801745,0.00146884383224605,-0.004256549423580567,29972570.0,1.13009528378781,1,0.01108812019252384,0.02346653613892093,1,3
GOOG,18,2020-12-02,89.91,91.78,89.47,91.4,90.71,24440640,13528525440.0,0.016436308463422897,89.51599999999999,88.293,0.01564746601392124,0.016951802724674222,-0.2784382079992064,63.74269005847957,0.025273522975930003,2.243745037839176,2.328982712129839,-0.08523767429066309,90.51493940890256,86.07106059109745,0.05033104343271962,1.1991639797987526,0.03265167777652245,0.10774451581626465,1.7264285714285725,0.018888715223507355,0.021017913338420614,-0.01823348206903238,0.012231538905801745,0.019409217582025465,30122406.0,0.811377417859649,2,0.0210465168238082,0.035189652633844125,0,1
GOOG,18,2020-12-03,91.2,92.36,91.13,91.34,90.65,24545960,13528525440.0,-0.0006566707032514746,90.07000000000001,88.487,0.015848759037877556,0.011459756783555555,0.004309216125273352,64.1648270787344,0.013466170352529056,2.294954190047079,2.3221770077132873,-0.027222817666208154,91.05352211941876,85.92047788058123,0.058009020972996345,1.0558105224213152,0.04579803068468058,0.044363137434255684,1.7335714285714303,0.018979323719853627,0.016436308463422897,0.021017913338420614,-0.01823348206903238,0.00146884383224605,30230070.0,0.8119716560365225,3,0.014100144332186032,0.032242024252150135,1,2
GOOG,18,2020-12-04,91.23,91.66,90.85,91.4,90.71,27563320,13528525440.0,0.0006566707032514798,90.418,88.64849999999998,0.01558316279689071,0.011378051380656116,0.12292695009687948,60.3742880390562,0.008862144420131316,2.3137083213775185,2.320483270446134,-0.00677494906861531,91.51947471069768,85.77752528930229,0.06477209903602871,0.9791926570700027,0.03628117913832196,0.03663377566065562,1.661428571428574,0.01817755548608943,-0.0006566707032514746,0.016436308463422897,0.021017913338420614,0.012231538905801745,30486582.0,0.9041131603405065,4,0.010860669335751723,0.031038314241075955,0,1
GOOG,18,2020-12-07,90.95,91.62,90.29,90.97,90.29,26418920,13528525440.0,-0.004715696626133963,91.00399999999999,88.79249999999999,0.011408800751665142,0.011457312703971285,-0.04151894619370966,57.600000000000016,0.014620204463009765,2.2677326884155775,2.3099331540400225,-0.042200465624445016,91.82962381252781,85.75537618747217,0.0684094672979773,0.8584806110007839,0.04431178969119509,0.03269383584969909,1.6442857142857161,0.018075032585310718,0.0006566707032514798,-0.0006566707032514746,0.016436308463422897,-0.01823348206903238,28501164.0,0.9269417908686115,0,-0.0003736099512108459,0.024523467635217042,0,1
GOOG,18,2020-12-08,90.5,91.09,89.81,90.93,90.25,21926380,13528525440.0,-0.00043980209614895635,91.20800000000001,88.9315,0.008185269629037149,0.01146482639745898,-0.17005010045830793,60.10016694490818,0.014076762344660739,2.2026779026087553,2.2884821037537693,-0.08580420114501397,92.09658102498636,85.76641897501364,0.07118020105331326,0.815710717075342,0.04830528014756763,0.03153715258082812,1.6714285714285728,0.018381486543809222,-0.004715696626133963,0.0006566707032514798,-0.0006566707032514746,0.021017913338420614,26369852.0,0.8314942381929182,1,-0.0030479782475222104,0.022472352316108543,0,0
