Ticker,SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Shares Outstanding,Returns,SMA_5,SMA_20,Volatility_5,Volatility_20,Volume_Change,RSI_14,Price_Range,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,BB_Position,Momentum_10,Momentum_20,ATR_14,ATR_Ratio,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Volume_SMA_10,Volume_Ratio,DayOfWeek,Dist_SMA_5,Dist_SMA_20,Target
AMZN,62747,2020-04-22,118.45,119.7,117.55,118.17,118.17,84365900,9975520640.0,0.015005823390774574,118.684,,0.02717025013522328,,-0.4358063252414608,,0.01819412710501824,4.784841583556684,3.277214731004761,1.507626852551923,,,,,0.17488566315370857,,,,-0.027703071966017633,0.007801071311416513,-0.013882142989376999,0.010542463140507446,135474556.0,0.6227435061680512,2,-0.0043308280812914615,,3
AMZN,62747,2020-04-23,120.0,121.21,119.1,119.97,119.97,101331040,9975520640.0,0.015117445875912478,118.596,,0.01918373210002855,,0.2010900138563092,,0.017587730265899805,4.989973995024968,3.6197665838088025,1.3702074112161657,,,,,0.1744493392070483,,,,0.015005823390774574,-0.027703071966017633,0.007801071311416513,0.04267155707538435,137653034.0,0.736133720089308,3,0.011585550946068966,,2
AMZN,62747,2020-04-24,120.85,121.02,119.1,120.51,120.51,76635940,9975520640.0,0.004491025512463802,118.94800000000001,,0.017740545410715004,,-0.24370716021467853,,0.015932287776947985,5.136901394380175,3.923193545923077,1.2137078484570978,,,,,0.1798511846485218,,,,0.015117445875912478,0.015005823390774574,-0.027703071966017633,-0.013882142989376999,136005394.0,0.5634772103229965,4,0.013131788680768046,,0
AMZN,62747,2020-04-27,122.16,122.24,118.15,118.8,118.8,112912900,9975520640.0,-0.014291330110756065,118.772,,0.01893865314339914,,0.47336745657455226,,0.034427609427609335,5.057065010463262,4.149967838831114,0.9070971716321479,,,,,0.0955367023238658,,4.182857142857143,0.03520923520923521,0.004491025512463802,0.015117445875912478,0.015005823390774574,0.007801071311416513,133863266.0,0.8434942861770607,0,0.00023574579867301709,,0
AMZN,62747,2020-04-28,118.61,118.67,115.3,115.7,115.7,105388920,9975520640.0,-0.026440772728913625,118.63,,0.018505082270442993,,-0.0666352560247766,71.8370883882149,0.029127052722558378,4.689591319241032,4.257892534913098,0.43169878432793407,,,,,0.013401068581939235,,4.296428571428571,0.03713421410050623,-0.014291330110756065,0.004491025512463802,0.015117445875912478,-0.027703071966017633,128227772.0,0.821888412753518,1,-0.02469864283907943,,3
AMZN,62747,2020-04-29,116.5,119.59,115.5,118.64,118.64,91831860,9975520640.0,0.02509306363004579,118.724,,0.021086569320177422,,-0.12863838058118449,72.90914142817448,0.03447403910991237,4.582771859517152,4.322868399833909,0.259903459683243,,,,,0.028254463511873773,,4.471428571428571,0.03768904729794817,-0.026440772728913625,-0.014291330110756065,0.004491025512463802,0.015005823390774574,123677824.0,0.7425086974363326,2,-0.0007075233314241702,,3
AMZN,62747,2020-04-30,120.99,123.75,119.8,123.7,123.7,190692220,9975520640.0,0.04176558156876552,119.47,,0.027883975876094695,,1.0765366181192455,76.26705653021442,0.03193209377526275,4.850502802929881,4.4283952804531035,0.42210752247677785,,,,,0.027323312017274448,,4.709999999999999,0.03807599029911074,0.02509306363004579,-0.026440772728913625,-0.014291330110756065,0.015117445875912478,118670644.0,1.6069030517774894,3,0.03540637817025198,,0
AMZN,62747,2020-05-01,116.84,118.12,112.91,114.3,114.3,195452100,9975520640.0,-0.07903270859767726,118.228,,0.04733851172150655,,0.02496106028866829,56.637970095151786,0.045581802274715734,4.25512957850475,4.393742140063433,-0.1386125615586833,,,,,-0.037473684210526326,,4.973571428571428,0.04351331083614548,0.04176558156876552,0.02509306363004579,-0.026440772728913625,0.004491025512463802,122355834.0,1.5974072801465273,4,-0.033223940183374476,,3
AMZN,62747,2020-05-04,112.82,116.35,112.82,115.8,115.8,97318520,9975520640.0,0.0130379943381298,117.628,,0.04836957583564464,,-0.5020850632968384,52.042094713104476,0.030483592400690856,3.859835689527742,4.286960849956295,-0.4271251604285533,,,,,-0.03241978609625673,,4.785714285714286,0.04132741179373304,-0.07903270859767726,0.04176558156876552,0.02509306363004579,-0.014291330110756065,120546298.0,0.8073123904642845,0,-0.015540517563845368,,2
AMZN,62747,2020-05-05,117.0,117.55,115.36,115.89,115.89,64849920,9975520640.0,0.0007769002074048517,117.66600000000001,114.9795,0.04687816410474895,,-0.33363228294059544,50.65738592420727,0.018897230132021724,3.5133252558331947,4.1322337311316755,-0.6189084752984808,128.12179568186144,101.83720431813856,0.22860241489763725,0.5346400667752682,-0.004466970191564279,,4.626428571428571,0.039920860914906986,0.0130379943381298,-0.07903270859767726,0.04176558156876552,-0.026440772728913625,112077932.0,0.5786145304679604,1,-0.015093569935240515,0.007918802917041725,3
AMZN,62747,2020-05-06,116.47,117.87,116.0,117.56,117.56,62356280,9975520640.0,0.01430737620441703,117.45,115.8285,0.04568670768653092,0.031273548861214355,-0.03845247611716407,45.9779847586791,0.015906771010547844,3.3350242008778253,3.972791825080906,-0.6377676242030805,127.11721868166113,104.53978131833888,0.19492126172161642,0.5766916090668852,-0.005162054667005145,0.1688208391330286,4.22,0.035896563456958144,0.0007769002074048517,0.0130379943381298,-0.07903270859767726,0.02509306363004579,109876970.0,0.567510006874052,2,0.0009365687526607018,0.014948825202778218,2
AMZN,62747,2020-05-07,118.74,118.8,117.16,118.38,118.38,67928220,9975520640.0,0.006950947711862419,116.386,116.64000000000001,0.03963360705236621,0.031221294537952766,0.08935651709819759,49.465163342006356,0.013853691501942902,3.22273677376603,3.8227808148179308,-0.6000440410519006,125.94823291500599,107.33176708499404,0.15960618852890898,0.593465645729325,-0.013253313328332128,0.15888399412628473,4.007857142857143,0.033855863683537275,0.01430737620441703,0.0007769002074048517,0.0130379943381298,0.04176558156876552,106536688.0,0.6376040148723227,3,0.01713264481982369,0.014917695473250862,2
AMZN,62747,2020-05-08,118.61,119.36,117.85,118.98,118.98,64224560,9975520640.0,0.0050556224971806014,117.322,117.48200000000001,0.005637022745489676,0.03117762750169185,-0.05452314222277577,48.978400467016925,0.012691208606488528,3.1458991966982097,3.6874044911939867,-0.541505294495777,123.84970668459641,111.11429331540361,0.10840310319191704,0.6176247646286598,-0.012696041822255477,0.16487174466418653,3.865714285714286,0.03249045457820042,0.006950947711862419,0.01430737620441703,0.0007769002074048517,-0.07903270859767726,105295550.0,0.6099456244827061,4,0.014132046845433944,0.012750889497965563,3
AMZN,62747,2020-05-11,118.73,120.98,118.61,120.45,120.45,65184620,9975520640.0,0.012279317301120661,118.252,118.08250000000001,0.005476295569242583,0.0287000384452753,0.014948486996251953,56.22304374614911,0.01967621419676218,3.167113069973297,3.583346206949849,-0.41623313697655195,122.94786145679478,113.21713854320524,0.08240613904337683,0.7433015533402596,0.01388888888888884,0.11075248985614161,3.5035714285714294,0.02908735100515923,0.0050556224971806014,0.006950947711862419,0.01430737620441703,0.0130379943381298,100522722.0,0.6484565748229539,0,0.01858742346852491,0.020049541634026995,0
AMZN,62747,2020-05-12,120.59,120.95,117.75,117.85,117.85,61498320,9975520640.0,-0.0218220996787403,118.644,118.2665,0.014571438552257161,0.02712185205509223,-0.056551683510619566,49.51951951951951,0.027153160797624126,2.940233761912765,3.454723717942432,-0.5144899560296672,122.77403883131255,113.75896116868743,0.076226806937088,0.45379962152442316,0.018582541054451118,0.03223263554348765,3.4971428571428578,0.029674525728832057,0.012279317301120661,0.0050556224971806014,0.006950947711862419,0.0007769002074048517,96133662.0,0.6397168142830136,1,-0.006692289538451258,-0.003521707330478193,2
AMZN,62747,2020-05-13,118.34,120.39,116.89,118.4,118.4,95658380,9975520640.0,0.004656093067765223,118.81199999999998,118.41749999999999,0.01334542358403701,0.027051393079153233,0.5554633037130119,47.55070202808114,0.02956081081081081,2.7728470246925525,3.3183483792924564,-0.5455013545999039,122.71535687107092,114.11964312892906,0.07258820480200873,0.497964101583073,-0.0020229265003370855,0.026174380308545686,3.530000000000001,0.029814189189189197,-0.0218220996787403,0.012279317301120661,0.0050556224971806014,0.01430737620441703,96516314.0,0.9911109949764555,2,-0.0034676631990032806,-0.0001477822112439807,2
AMZN,62747,2020-05-14,118.05,119.57,117.66,119.44,119.44,72962560,9975520640.0,0.008745430781029495,119.024,118.369,0.013553722475890897,0.025328898040183203,-0.2372590880171711,48.356374807987706,0.0159912926992632,2.6930671362756584,3.193292130689097,-0.5002249944134385,122.59344963715313,114.14455036284687,0.07137763497458166,0.6267620745884603,-0.0344381568310429,-0.008055809318162965,3.5292857142857152,0.02954860778872836,0.004656093067765223,-0.0218220996787403,0.012279317301120661,0.006950947711862419,84743348.0,0.8609827404978146,3,0.003495093426535798,0.009047977088595815,2
AMZN,62747,2020-05-15,118.43,120.55,117.82,120.49,120.49,84699020,9975520640.0,0.008752608704250158,119.326,118.45599999999999,0.013873953640295016,0.025200348864675173,0.1608559239149503,52.649733458764494,0.02265748194870947,2.6836319856780904,3.0913601016868957,-0.4077281160088053,122.78388948200183,114.12811051799815,0.07307168032014988,0.7349875162545964,0.05415573053368328,0.01465263157894725,3.432142857142859,0.028484877227511488,0.008745430781029495,0.004656093067765223,-0.0218220996787403,0.0050556224971806014,73668040.0,1.1497390184400182,4,0.009754789400465964,0.017170932666981886,2
AMZN,62747,2020-05-18,120.22,121.65,119.2,121.31,121.31,87331440,9975520640.0,0.0067824908476430265,119.498,118.5375,0.013103938799654763,0.025186325997659575,0.031079698442791903,59.473150962512655,0.020196191575302967,2.711070178393058,3.0153021170281282,-0.30423193863507025,123.02103185499311,114.05396814500688,0.0756474846355477,0.809187052715193,0.04758203799654592,0.01361965240641716,3.357142857142859,0.027674081750415126,0.008752608704250158,0.008745430781029495,0.004656093067765223,0.012279317301120661,72669332.0,1.2017647279322727,0,0.015163433697635086,0.023389222819782837,2
AMZN,62747,2020-05-19,121.49,124.25,121.45,122.47,122.47,86409960,9975520640.0,0.009516849250367984,120.422,118.84049999999999,0.001975386753187386,0.02433987770603275,-0.010551526460573668,56.881063600431176,0.022862741895974502,2.794207563814851,2.971083206385473,-0.17687564257062194,123.53286546788627,114.14813453211372,0.07896913035347843,0.8867452380723184,0.05677797911812932,0.052057383386306944,3.2750000000000017,0.02674124275332736,0.0067824908476430265,0.008752608704250158,0.008745430781029495,-0.0218220996787403,74825336.0,1.1548222115567914,1,0.01700685921177195,0.03054093511891996,3
AMZN,62747,2020-05-20,123.89,125.0,123.36,124.9,124.9,79962860,9975520640.0,0.019647315098335998,121.72200000000001,119.17699999999999,0.005109139679998119,0.02448670303678381,-0.07461061201741093,52.38095238095238,0.013130504403522822,3.021347024600402,2.981135970028459,0.04021105457194318,124.57856351633986,113.77543648366013,0.09064775109861573,1.029754022394423,0.06243620279006468,0.05695184903105699,3.0907142857142875,0.024745510694269716,0.009516849250367984,0.0067824908476430265,0.008752608704250158,0.004656093067765223,76585994.0,1.0440924746631872,2,0.02610867386339361,0.048021010765500166,0
AMZN,62747,2020-05-21,125.0,126.27,122.13,122.34,122.34,102288060,9975520640.0,-0.02070936331711316,122.30199999999999,119.29549999999999,0.015107716690939008,0.02484369886130021,0.27919461610052476,71.8954248366013,0.033840117704757235,2.9606574622574584,2.977040268474259,-0.01638280621680055,124.87148412366548,113.7195158763345,0.0934818852960169,0.7730011359858971,0.03345159655347185,0.019754938734683813,2.615714285714287,0.021380695485648905,0.019647315098335998,0.009516849250367984,0.0067824908476430265,0.008745430781029495,80021978.0,1.2782495828833425,3,0.00031070628444351616,0.025520660879915953,1
AMZN,62747,2020-05-22,122.75,123.49,121.51,121.84,121.84,57341580,9975520640.0,-0.004095345227512391,122.572,119.362,0.015357494740521883,0.024853985485447073,-0.4394108168636691,67.39631336405529,0.01625082074852257,2.8394829337863996,2.949528801536687,-0.11004586775028757,125.02993603945647,113.69406396054352,0.09497052729438982,0.7185980913289941,0.024037653387123825,0.011036428512156693,2.5050000000000003,0.020559750492449114,-0.02070936331711316,0.019647315098335998,0.009516849250367984,0.008752608704250158,79333680.0,0.722789866800582,4,-0.005972000130535516,0.02076037599906175,1
AMZN,62747,2020-05-26,122.9,123.1,120.7,121.09,121.09,71363060,9975520640.0,-0.00617463782063145,122.52799999999999,119.47650000000002,0.015489546207245372,0.02466445603498931,0.2445255258051835,64.42841287458378,0.01981996861838295,2.652357785453958,2.8900945983201414,-0.2377368128661832,125.18898042723828,113.76401957276175,0.09562517193319625,0.641225866814921,0.005313408053134072,0.019276094276094335,2.52,0.020810967049302173,-0.004095345227512391,-0.02070936331711316,0.019647315098335998,0.0067824908476430265,79951524.0,0.8925791083106809,1,-0.011736092974666918,0.013504747795591496,1
AMZN,62747,2020-05-27,120.25,120.68,116.5,120.52,120.52,101138900,9975520640.0,-0.004718356504174519,122.138,119.7175,0.014495970327145672,0.023859736859106893,0.4172444399105084,58.747044917257654,0.034683040159309717,2.4300533782367637,2.798086354303466,-0.3680329760667025,125.15943028834063,114.27556971165937,0.09091286216869929,0.5737330283079293,0.022655918540517517,0.04165946413137411,2.7064285714285714,0.022456260964392395,-0.00617463782063145,-0.004095345227512391,-0.02070936331711316,0.009516849250367984,83915582.0,1.2052457671091408,2,-0.01324731041936178,0.00670328063983958,1
AMZN,62747,2020-05-28,119.22,121.85,118.91,120.06,120.06,63862720,9975520640.0,-0.0038240964384033942,121.17,119.7885,0.007215743400953387,0.0232578579827566,-0.3685642220747902,55.07246376811596,0.02448775612193901,2.1914951859356933,2.676768120629912,-0.4852729346942186,125.20824664391351,114.36875335608649,0.09048859688389975,0.5250472962887391,0.014020270270270307,0.01196898179366146,2.799285714285714,0.02331572309083553,-0.004718356504174519,-0.00617463782063145,-0.004095345227512391,0.019647315098335998,80736016.0,0.791006581251173,3,-0.009160683337459763,0.0022664946969033184,3
AMZN,62747,2020-05-29,120.8,122.12,119.91,122.12,122.12,70586580,9975520640.0,0.017012550042980017,121.126,119.7095,0.009754019011401112,0.021547389128136807,0.10528615129452668,58.712541620421746,0.01809695381591883,2.1439467995353,2.5702038564109895,-0.4262570568756896,124.93164102089426,114.48735897910575,0.08724689387048239,0.7307961418846572,0.022438044206296137,-0.01277283751010505,2.849285714285714,0.023331851574563658,-0.0038240964384033942,-0.004718356504174519,-0.00617463782063145,-0.02070936331711316,80498418.0,0.8768691578510276,4,0.008206330597889798,0.020136246496727486,3
AMZN,62747,2020-06-01,122.4,123.85,122.21,123.55,123.55,58760640,9975520640.0,0.011641764567942033,121.468,120.172,0.010736864688896671,0.011277227362879103,-0.16753807876794713,58.62068965517239,0.013273978146499398,2.1963354221613685,2.4954301695610654,-0.299094747399697,125.00052750791978,115.34347249208021,0.0803602754039175,0.8497960811509698,0.025396298448004062,0.0809273840769904,2.8035714285714275,0.0226917962652483,0.017012550042980017,-0.0038240964384033942,-0.004718356504174519,-0.004095345227512391,77904580.0,0.7542642550669036,0,0.01714031679125361,0.028109709416503013,2
AMZN,62747,2020-06-02,123.35,123.68,122.27,123.62,123.62,50598060,9975520640.0,0.0005664117965082575,121.974,120.56300000000002,0.009703694741138073,0.011088042040367303,-0.13891237399728795,68.67313915857606,0.011405921371946374,2.217935221402172,2.4399311799292867,-0.22199595852711473,125.16188819515982,115.96411180484021,0.0762902083584483,0.8323629397228436,0.019042123485285556,0.06753022452504331,2.6757142857142853,0.02164467145861742,0.011641764567942033,0.017012550042980017,-0.0038240964384033942,-0.00617463782063145,74231242.0,0.681627555147198,1,0.01349467919392658,0.025356037922082127,2
AMZN,62747,2020-06-03,123.4,124.4,123.06,123.92,123.92,53420480,9975520640.0,0.0024238518774858005,122.654,120.9645,0.008529086894317634,0.01107468010135696,0.0557811900298153,68.15789473684208,0.010813428018076205,2.2335141499081885,2.398647773925067,-0.1651336240168786,125.23606805918058,116.69293194081942,0.07062515133250798,0.8459502411120375,0.011839634196129767,0.06928984381741299,2.5214285714285714,0.02034722862676381,0.0005664117965082575,0.011641764567942033,0.017012550042980017,-0.004718356504174519,70932294.0,0.7531193055732838,2,0.010321718003489534,0.024432788132055277,1
AMZN,62747,2020-06-04,123.87,125.38,122.5,123.03,123.03,58974200,9975520640.0,-0.007207968036535608,123.248,121.23799999999999,0.00953518013197667,0.010998976039755559,0.1039623754784682,61.92691029900333,0.023408924652523738,2.1492695594224926,2.3487721310245524,-0.19950257160205975,125.28637901283713,117.18962098716284,0.0667839953288102,0.721323151107851,-0.014971977582065699,0.04652943177951685,2.5907142857142853,0.02105758177448009,0.0024238518774858005,0.0005664117965082575,0.011641764567942033,-0.0038240964384033942,68833428.0,0.856766860427175,3,-0.0017687913799818537,0.014780844289744272,2
AMZN,62747,2020-06-05,122.23,124.43,121.86,124.15,124.15,66128900,9975520640.0,0.00906228388209818,123.654,121.52649999999998,0.007440538397921518,0.01105621093657901,0.12131915312119546,62.10317460317462,0.020700765203383063,2.148117591840574,2.308641223187757,-0.16052363134718295,125.53954333917619,117.51345666082378,0.0660439219293933,0.8268716256299602,0.014794834068988072,0.04874134144281128,2.579285714285714,0.020775559519015014,-0.007207968036535608,0.0024238518774858005,0.0005664117965082575,0.017012550042980017,65217512.0,1.0139745901376918,4,0.004011192521066923,0.021587884124038968,3
AMZN,62747,2020-06-08,125.01,126.5,124.37,126.2,126.2,79413080,9975520640.0,0.016377438152937112,124.184,121.8875,0.008922182275901181,0.011482084104828481,0.20088312371746686,64.95412844036696,0.016877971473850995,2.2862678441129702,2.3041665473727995,-0.01789870325982923,126.22210919139275,117.55289080860726,0.07112475342250425,0.9974496903392529,0.03578463558765588,0.06068246764162044,2.5721428571428566,0.020381480642970337,0.00906228388209818,-0.007207968036535608,0.0024238518774858005,0.011641764567942033,67424662.0,1.1778046436480467,0,0.016233975391354807,0.035380986565480464,3
AMZN,62747,2020-06-09,126.47,131.32,126.25,130.04,130.04,103519000,9975520640.0,0.029974145328591703,125.46799999999999,122.367,0.01408856253778915,0.01284050855034211,0.30355100192562734,69.88964792432998,0.0389880036911719,2.674775673168398,2.3782883725319195,0.2964873006364783,127.96860540897839,116.76539459102162,0.09155418387274979,1.184892940486447,0.07391196630605323,0.07961809879618098,2.727857142857142,0.0209770620029002,0.016377438152937112,0.00906228388209818,-0.007207968036535608,0.0005664117965082575,70640256.0,1.465439196596343,1,0.036439570248987814,0.06270481420644444,3
AMZN,62747,2020-06-10,132.25,136.12,131.31,132.37,132.37,98920620,9975520640.0,0.01775893628997491,127.15799999999999,123.093,0.013655196552616346,0.011676150924328832,-0.04442063775731986,69.73058637083993,0.03633753871723202,3.134549320739822,2.5295405621735,0.605008758566322,129.87006068874618,116.31593931125384,0.1101128527007412,1.184441266359409,0.09832392963823433,0.12320746711921937,2.981428571428571,0.022523446184396546,0.029974145328591703,0.016377438152937112,0.00906228388209818,0.0024238518774858005,70418428.0,1.4047547326674206,2,0.04098837666525125,0.07536578034494244,0
AMZN,62747,2020-06-11,130.18,133.57,126.81,127.9,127.9,116002140,9975520640.0,-0.034352323140882456,128.132,123.56800000000001,0.024712602249013862,0.014736046279776208,0.17267906327315785,63.33973128598849,0.052853792025019476,3.102468283130662,2.644126106364933,0.4583421767657292,130.29158175223213,116.84441824776789,0.10882399573080605,0.8221497231413777,0.06530068299183744,0.0802364864864864,3.1685714285714277,0.024773818831676526,0.01775893628997491,0.029974145328591703,0.016377438152937112,-0.007207968036535608,75632370.0,1.5337631228533497,3,-0.0018106327849405246,0.03505762009581763,1
AMZN,62747,2020-06-12,130.06,131.07,125.17,127.25,127.25,108722540,9975520640.0,-0.005095053154164974,128.752,123.9585,0.025330008040738566,0.014819244302730574,-0.0627540147104183,62.88708909004286,0.046365422396856516,2.9901259512929386,2.713326075350534,0.2767998759424044,130.57901126981034,117.33798873018966,0.10681818947164311,0.7485835206571814,0.04200786112020949,0.06538847957133287,3.4485714285714275,0.02710075778838057,-0.034352323140882456,0.01775893628997491,0.029974145328591703,0.00906228388209818,79445966.0,1.3685092582296752,4,-0.011665838200571715,0.026553241609086904,3
AMZN,62747,2020-06-15,126.33,129.2,125.4,128.63,128.63,77466700,9975520640.0,0.010786410659991945,129.238,124.3655,0.0248166698584771,0.014866493074427129,-0.2874826140007398,67.43755781683623,0.029542097488921584,2.9781184155078932,2.7662845433820062,0.211833872125887,131.08824215668463,117.64275784331538,0.10811265434038579,0.817169683189446,0.04111695669769322,0.06755747364926545,3.548571428571427,0.027587432391910343,-0.005095053154164974,-0.034352323140882456,0.01775893628997491,0.016377438152937112,81316572.0,0.9526557514008338,0,-0.004704498676859779,0.034290056325910305,3
AMZN,62747,2020-06-16,131.0,131.0,128.8,130.76,130.76,71912980,9975520640.0,0.01642351576538584,129.382,124.83800000000001,0.021802537997528532,0.015140213731371024,-0.0716917075336887,72.08800690250214,0.016824717038849715,3.1046866605138206,2.8339649668083693,0.2707216937054513,131.97228962273428,117.70371037726572,0.11429676256803663,0.9150378182803807,0.057757644394110796,0.07789959607616836,3.3899999999999983,0.025925359437136728,0.010786410659991945,-0.005095053154164974,-0.034352323140882456,0.029974145328591703,83448064.0,0.861769303599422,1,0.010650631463418296,0.04743747897274854,2
AMZN,62747,2020-06-17,132.38,132.75,131.59,132.05,132.05,59186320,9975520640.0,0.009817056887131415,129.31799999999998,125.31700000000001,0.020538519556728203,0.015146378857484401,-0.17697305827126064,74.96876301541025,0.008784551306323336,3.2713747537747224,2.92144692420164,0.3499278295730823,133.0436813193329,117.59031868066712,0.12331417635808213,0.9356980520960139,0.06560684312459664,0.0782232383440844,3.3221428571428566,0.025158219289230264,0.01642351576538584,0.010786410659991945,-0.005095053154164974,0.01775893628997491,84024648.0,0.7043923587754869,2,0.02112621599468,0.05372774643504077,2
AMZN,62747,2020-06-18,132.35,132.98,131.81,132.7,132.7,49755480,9975520640.0,0.004910302595020524,130.278,125.707,0.008078578871231756,0.01468452333946287,-0.15934155054749133,73.40707964601768,0.008816880180858987,3.4165420661156105,3.020465952584434,0.39607611353117633,134.10343307726882,117.31056692273117,0.1335873591330447,0.9164268288478198,0.07859871576038358,0.0624499599679742,3.2478571428571406,0.024475185703520277,0.009817056887131415,0.01642351576538584,0.010786410659991945,-0.034352323140882456,83102776.0,0.5987222376301846,3,0.018591013064370016,0.05562936033792864,2
AMZN,62747,2020-06-19,133.9,134.87,132.95,133.75,133.75,115539260,9975520640.0,0.007881444437954244,131.578,126.2775,0.004251475929105492,0.013603871307703096,1.322141400304047,72.95229522952295,0.014355140186916008,3.5751028713272177,3.1313933363329913,0.4437095349942264,135.24198166816961,117.31301833183039,0.14198066430155193,0.9167837180443333,0.07732581554571083,0.09326467222494683,3.279285714285714,0.024518024032042722,0.004910302595020524,0.009817056887131415,0.01642351576538584,-0.005095053154164974,88043812.0,1.3122927935014899,4,0.016507318852695716,0.05917522915800516,3
AMZN,62747,2020-06-22,134.22,135.75,133.45,135.69,135.69,64175600,9975520640.0,0.014400486381745545,132.98999999999998,126.97,0.004708921564735119,0.013620445346770026,-0.44455590246986176,75.05188875051887,0.01695040165082181,3.813347344113211,3.2677841378890355,0.5455632062241755,136.60580821726967,117.33419178273033,0.15178086504323335,0.9524789100914066,0.07519809825673529,0.11367367038739329,3.3428571428571425,0.024635987492498655,0.007881444437954244,0.004910302595020524,0.009817056887131415,0.010786410659991945,86520064.0,0.7417424009302628,0,0.020302278366794626,0.0686776403874931,3
AMZN,62747,2020-06-23,136.3,139.16,135.9,138.22,138.22,84634140,9975520640.0,0.018473746505386784,134.482,127.82649999999998,0.005375469450053879,0.013634737649212454,0.31879000741714925,77.16565349544072,0.02358558819273615,4.158372531120904,3.4459018165354096,0.712470714585494,138.27283458758578,117.38016541241419,0.16344552323009387,0.9974711422871442,0.06290372193171345,0.1414650260137087,3.4949999999999997,0.025285776298654316,0.014400486381745545,0.007881444437954244,0.004910302595020524,0.01642351576538584,84631578.0,1.0000302723883985,1,0.027795541410746416,0.08130943114299476,0
